switch_mrid,name,type,is_tie,tie_class,tie_type,tie_type_label,container_count,container_ids,normal_container_ids,current_container_ids,lv_parent_container_ids,mv_container_count,mv_container_ids,lv_circuit_count,lv_circuit_ids,normal_lv_circuit_ids,current_lv_circuit_ids,observed_container_ids,observed_container_count,terminal_count,is_open,is_normally_open,include_lv_mode,scope_mode,scope_label,generated_at_utc
233800669,233800669,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO33|SV15,NO33|SV15,NO33|SV15,,2,NO33|SV15,0,,,,NO33|SV15,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
233802212,233802212,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS22|HGS33,HGS22|HGS33,HGS22|HGS33,,2,HGS22|HGS33,0,,,,HGS22|HGS33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
234660498,234660498,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC12|MC21,MC12|MC21,MC12|MC21,,2,MC12|MC21,0,,,,MC12|MC21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
235533976,235533976,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH13|FSH33,FSH13|FSH33,FSH13|FSH33,,2,FSH13|FSH33,0,,,,FSH13|FSH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
236180554,236180554,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC12|MC21,MC12|MC21,MC12|MC21,,2,MC12|MC21,0,,,,MC12|MC21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
236849734,236849734,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW21|BW35,BW21|BW35,BW21|BW35,,2,BW21|BW35,0,,,,BW21|BW35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
238344703,238344703,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM15|CRM35,CRM15|CRM35,CRM15|CRM35,,2,CRM15|CRM35,0,,,,CRM15|CRM35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
241394815,241394815,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU15|BU24,BU15|BU24,BU15|BU24,,2,BU15|BU24,0,,,,BU15|BU24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
241634034,241634034,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT14|HT31,HT14|HT31,HT14|HT31,,2,HT14|HT31,0,,,,HT14|HT31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
242177227,242177227,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS23|HGS32,HGS23|HGS32,HGS23|HGS32,,2,HGS23|HGS32,0,,,,HGS23|HGS32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
242186977,242186977,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR3|TK6,AR3|TK6,AR3|TK6,,2,AR3|TK6,0,,,,AR3|TK6,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
242187307,242187307,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR13|AR3,AR13|AR3,AR13|AR3,,2,AR13|AR3,0,,,,AR13|AR3,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
242658695,242658695,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN13|FTN25,FTN13|FTN25,FTN13|FTN25,,2,FTN13|FTN25,0,,,,FTN13|FTN25,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
242662526,242662526,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO31,CDA23|NO31,CDA23|NO31,,2,CDA23|NO31,0,,,,CDA23|NO31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
246806655,246806655,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB12|GW8,EB12|GW8,EB12|GW8,,2,EB12|GW8,0,,,,EB12|GW8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
247548039,247548039,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP33|SV32,NP33|SV32,NP33|SV32,,2,NP33|SV32,0,,,,NP33|SV32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
248423681,248423681,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY21|HPK13,DVY21|HPK13,DVY21|HPK13,,2,DVY21|HPK13,0,,,,DVY21|HPK13,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
248423687,248423687,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY11|HPK23,DVY11|HPK23,DVY11|HPK23,,2,DVY11|HPK23,0,,,,DVY11|HPK23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
249938082,249938082,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT32|HT35,HT32|HT35,HT32|HT35,,2,HT32|HT35,0,,,,HT32|HT35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
250171408,250171408,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LWN22|LWN35,LWN22|LWN35,LWN22|LWN35,,2,LWN22|LWN35,0,,,,LWN22|LWN35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
250171437,250171437,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH31|FSH33,FSH31|FSH33,FSH31|FSH33,,2,FSH31|FSH33,0,,,,FSH31|FSH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
250172633,250172633,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC1|DC2,DC1|DC2,DC1|DC2,,2,DC1|DC2,0,,,,DC1|DC2,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
255171780,255171780,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DMA12|DMA24,DMA12|DMA24,DMA12|DMA24,,2,DMA12|DMA24,0,,,,DMA12|DMA24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50586110,50586110,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW5|SVW41,GW5|SVW41,GW5|SVW41,,2,GW5|SVW41,0,,,,GW5|SVW41,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50586675,50586675,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW11|GW8,GW11|GW8,GW11|GW8,,2,GW11|GW8,0,,,,GW11|GW8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50586846,50586846,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB32|GW8,EB32|GW8,EB32|GW8,,2,EB32|GW8,0,,,,EB32|GW8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50616518,50616518,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,HGS21|HGS31,HGS21|HGS31,,2,HGS21|HGS31,0,,,,HGS21|HGS31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50616535,50616535,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS31|HGS32,HGS31|HGS32,HGS31|HGS32,,2,HGS31|HGS32,0,,,,HGS31|HGS32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50627809,50627809,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW7|MGE34,GW7|MGE34,GW7|MGE34,,2,GW7|MGE34,0,,,,GW7|MGE34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50627953,50627953,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW2|GW7,GW2|GW7,GW2|GW7,,2,GW2|GW7,0,,,,GW2|GW7,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50629178,50629178,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY24|FTN23,DVY24|FTN23,DVY24|FTN23,,2,DVY24|FTN23,0,,,,DVY24|FTN23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50629211,50629211,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM14|FTN23,CRM14|FTN23,CRM14|FTN23,,2,CRM14|FTN23,0,,,,CRM14|FTN23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50629928,50629928,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE23|MGE34,MGE23|MGE34,MGE23|MGE34,,2,MGE23|MGE34,0,,,,MGE23|MGE34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50630355,50630355,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB32|GW2,EB32|GW2,EB32|GW2,,2,EB32|GW2,0,,,,EB32|GW2,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50635857,50635857,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,HGS21|HGS31,HGS21|HGS31,,2,HGS21|HGS31,0,,,,HGS21|HGS31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50636655,50636655,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DSH23|DSH31,DSH23|DSH31,DSH23|DSH31,,2,DSH23|DSH31,0,,,,DSH23|DSH31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50639554,50639554,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV34|SVW42,SV34|SVW42,SV34|SVW42,,2,SV34|SVW42,0,,,,SV34|SVW42,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50639795,50639795,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SVW54|SVW56,SVW54|SVW56,SVW54|SVW56,,2,SVW54|SVW56,0,,,,SVW54|SVW56,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50643289,50643289,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SVW41|SVW56,SVW41|SVW56,SVW41|SVW56,,2,SVW41|SVW56,0,,,,SVW41|SVW56,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50643378,50643378,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV23|SVW41,SV23|SVW41,SV23|SVW41,,2,SV23|SVW41,0,,,,SV23|SVW41,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50645729,50645729,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM23|MC15,CRM23|MC15,CRM23|MC15,,2,CRM23|MC15,0,,,,CRM23|MC15,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50646330,50646330,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC14|MC32,MC14|MC32,MC14|MC32,,2,MC14|MC32,0,,,,MC14|MC32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50646417,50646417,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC32|SS14,MC32|SS14,MC32|SS14,,2,MC32|SS14,0,,,,MC32|SS14,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50646508,50646508,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA22|SS24,CDA22|SS24,CDA22|SS24,,2,CDA22|SS24,0,,,,CDA22|SS24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50656716,50656716,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,HGS21|HGS31,HGS21|HGS31,,2,HGS21|HGS31,0,,,,HGS21|HGS31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50656882,50656882,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS22|MTN22,HGS22|MTN22,HGS22|MTN22,,2,HGS22|MTN22,0,,,,HGS22|MTN22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50669356,50669356,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN25|DSH32,DN25|DSH32,DN25|DSH32,,2,DN25|DSH32,0,,,,DN25|DSH32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50674075,50674075,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW10|GW3,GW10|GW3,GW10|GW3,,2,GW10|GW3,0,,,,GW10|GW3,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50674111,50674111,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB12|GW3,EB12|GW3,EB12|GW3,,2,EB12|GW3,0,,,,EB12|GW3,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50674147,50674147,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW3|GW8,GW3|GW8,GW3|GW8,,2,GW3|GW8,0,,,,GW3|GW8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50674243,50674243,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB12|GW8,EB12|GW8,EB12|GW8,,2,EB12|GW8,0,,,,EB12|GW8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50676084,50676084,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,NP12|NP23,NP12|NP23,,2,NP12|NP23,0,,,,NP12|NP23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50676678,50676678,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV23|SVW45,SV23|SVW45,SV23|SVW45,,2,SV23|SVW45,0,,,,SV23|SVW45,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50678807,50678807,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM23|MC12,CRM23|MC12,CRM23|MC12,,2,CRM23|MC12,0,,,,CRM23|MC12,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50680080,50680080,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO31|SV34,NO31|SV34,NO31|SV34,,2,NO31|SV34,0,,,,NO31|SV34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50788632,50788632,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO13|STO21,STO13|STO21,STO13|STO21,,2,STO13|STO21,0,,,,STO13|STO21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50793886,50793886,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO22|STO23,STO22|STO23,STO22|STO23,,2,STO22|STO23,0,,,,STO22|STO23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50794572,50794572,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,STO14|STO21,STO14|STO21,,2,STO14|STO21,0,,,,STO14|STO21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50795456,50795456,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,STO14|STO21,STO14|STO21,,2,STO14|STO21,0,,,,STO14|STO21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
50796531,50796531,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,STO14|STO21,STO14|STO21,,2,STO14|STO21,0,,,,STO14|STO21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
51035943,51035943,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY22|DVY32,DVY22|DVY32,DVY22|DVY32,,2,DVY22|DVY32,0,,,,DVY22|DVY32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
51036254,51036254,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN2|DN25,DN2|DN25,DN2|DN25,,2,DN2|DN25,0,,,,DN2|DN25,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
51038552,51038552,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN25|DN9,DN25|DN9,DN25|DN9,,2,DN25|DN9,0,,,,DN25|DN9,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
77480497,77480497,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS22|HGS23,HGS22|HGS23,HGS22|HGS23,,2,HGS22|HGS23,0,,,,HGS22|HGS23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
83771784,83771784,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL23|EL31,EL23|EL31,EL23|EL31,,2,EL23|EL31,0,,,,EL23|EL31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84122644,84122644,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC10|DC3,DC10|DC3,DC10|DC3,,2,DC10|DC3,0,,,,DC10|DC3,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84497791,84497791,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH23,BH12|BH23,BH12|BH23,,2,BH12|BH23,0,,,,BH12|BH23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84497928,84497928,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|BH21,BH11|BH21,BH11|BH21,,2,BH11|BH21,0,,,,BH11|BH21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84498431,84498431,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH22,BH12|BH22,BH12|BH22,,2,BH12|BH22,0,,,,BH12|BH22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84498865,84498865,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH22,BH12|BH22,BH12|BH22,,2,BH12|BH22,0,,,,BH12|BH22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84498989,84498989,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW11|NW21,NW11|NW21,NW11|NW21,,2,NW11|NW21,0,,,,NW11|NW21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84499500,84499500,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW32,NW14|NW32,NW14|NW32,,2,NW14|NW32,0,,,,NW14|NW32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84499680,84499680,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW33,NW14|NW33,NW14|NW33,,2,NW14|NW33,0,,,,NW14|NW33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84500022,84500022,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW11|NW21,NW11|NW21,NW11|NW21,,2,NW11|NW21,0,,,,NW11|NW21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84500801,84500801,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC7|DC8,DC7|DC8,DC7|DC8,,2,DC7|DC8,0,,,,DC7|DC8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84930091,84930091,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,WD16|WD26,WD16|WD26,WD16|WD26,,2,WD16|WD26,0,,,,WD16|WD26,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84931644,84931644,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW33|RWT24,NW33|RWT24,NW33|RWT24,,2,NW33|RWT24,0,,,,NW33|RWT24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84932425,84932425,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW33|RWT24,NW33|RWT24,NW33|RWT24,,2,NW33|RWT24,0,,,,NW33|RWT24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84932591,84932591,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW33|RWT24,NW33|RWT24,NW33|RWT24,,2,NW33|RWT24,0,,,,NW33|RWT24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84933838,84933838,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW22|RWT12,NW22|RWT12,NW22|RWT12,,2,NW22|RWT12,0,,,,NW22|RWT12,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84934081,84934081,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT23|RWT24,RWT23|RWT24,RWT23|RWT24,,2,RWT23|RWT24,0,,,,RWT23|RWT24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84934861,84934861,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT34|RWT35,RWT34|RWT35,RWT34|RWT35,,2,RWT34|RWT35,0,,,,RWT34|RWT35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84944143,84944143,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA11|CDA23,CDA11|CDA23,CDA11|CDA23,,2,CDA11|CDA23,0,,,,CDA11|CDA23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84946260,84946260,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW11|NW21,NW11|NW21,NW11|NW21,,2,NW11|NW21,0,,,,NW11|NW21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84947188,84947188,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|BH34,BH11|BH34,BH11|BH34,,2,BH11|BH34,0,,,,BH11|BH34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84947265,84947265,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH22|BH34,BH22|BH34,BH22|BH34,,2,BH22|BH34,0,,,,BH22|BH34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84948037,84948037,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH23|BH33,BH23|BH33,BH23|BH33,,2,BH23|BH33,0,,,,BH23|BH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84948085,84948085,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH23,BH12|BH23,BH12|BH23,,2,BH12|BH23,0,,,,BH12|BH23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84964783,84964783,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,WD15|WD34,WD15|WD34,WD15|WD34,,2,WD15|WD34,0,,,,WD15|WD34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84969908,84969908,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|NW21,BH11|NW21,BH11|NW21,,2,BH11|NW21,0,,,,BH11|NW21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84970242,84970242,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW33,NW14|NW33,NW14|NW33,,2,NW14|NW33,0,,,,NW14|NW33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84970344,84970344,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW21,NW14|NW21,NW14|NW21,,2,NW14|NW21,0,,,,NW14|NW21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84970809,84970809,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|NW33,NW14|NW33,NW14|NW33,,2,NW14|NW33,0,,,,NW14|NW33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84971278,84971278,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC7|DC8,DC7|DC8,DC7|DC8,,2,DC7|DC8,0,,,,DC7|DC8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84971375,84971375,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC8|NW31,DC8|NW31,DC8|NW31,,2,DC8|NW31,0,,,,DC8|NW31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84971622,84971622,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW21|NW31,NW21|NW31,NW21|NW31,,2,NW21|NW31,0,,,,NW21|NW31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84971633,84971633,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|NW31,BH11|NW31,BH11|NW31,,2,BH11|NW31,0,,,,BH11|NW31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
84981169,84981169,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BR13|BR6,BR13|BR6,BR13|BR6,,2,BR13|BR6,0,,,,BR13|BR6,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85241033,85241033,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH22|SH24,SH22|SH24,SH22|SH24,,2,SH22|SH24,0,,,,SH22|SH24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85241130,85241130,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH24|SH32,SH24|SH32,SH24|SH32,,2,SH24|SH32,0,,,,SH24|SH32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85241154,85241154,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH22|SH32,SH22|SH32,SH22|SH32,,2,SH22|SH32,0,,,,SH22|SH32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85241275,85241275,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH32|SH34,SH32|SH34,SH32|SH34,,2,SH32|SH34,0,,,,SH32|SH34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85242211,85242211,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW22|BW32,BW22|BW32,BW22|BW32,,2,BW22|BW32,0,,,,BW22|BW32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85243423,85243423,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB23,EB14|EB23,EB14|EB23,,2,EB14|EB23,0,,,,EB14|EB23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85243685,85243685,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB31|EB33,EB31|EB33,EB31|EB33,,2,EB31|EB33,0,,,,EB31|EB33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85243778,85243778,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB23|EB31,EB23|EB31,EB23|EB31,,2,EB23|EB31,0,,,,EB23|EB31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
85243918,85243918,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB33,EB14|EB33,EB14|EB33,,2,EB14|EB33,0,,,,EB14|EB33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
